Image,TrueClass,PredictedClass,Confidence,Correct
_Field Lina 09_BM-253_1_DSCF2763.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2779.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2804.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2807.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2811.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2820.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2845.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2852.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2867.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2899.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2931.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2932.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2937.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2943.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2954.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2957.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2971.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2974.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF2995.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3000.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3034.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3037.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3039.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3056.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3068.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3083.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3092.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3097.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF3104.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4296.jpg,Animals,Animals,0.9998,True
_Field Lina 09_BM-253_1_DSCF4332.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4339.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4348.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4358.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4359.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4379.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4404.jpg,Animals,Animals,0.9999,True
_Field Lina 09_BM-253_1_DSCF4451.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4455.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4474.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4497.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4511.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4515.jpg,Animals,Animals,1.0,True
_Field Lina 09_BM-253_1_DSCF4525.jpg,Animals,Animals,0.9999,True
_Field Lina 09_BM-253_1_DSCF4533.jpg,Animals,Animals,0.9999,True
_Field Lina 09_BM-253_1_DSCF4547.jpg,Animals,Animals,0.9999,True
_Field Lina 09_BM-253_1_DSCF4562.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0011.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0041.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0047.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0069.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0074.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0088.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0096.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0126.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0147.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_1_DSCF0157.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-103_2_DSCF0030.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_2_DSCF0033.jpg,Animals,Animals,0.9998,True
_Field Moacin_BM-103_2_DSCF0035.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_2_DSCF0052.jpg,Animals,Animals,0.991,True
_Field Moacin_BM-103_2_DSCF0055.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_2_DSCF0070.jpg,Animals,Animals,0.9367,True
_Field Moacin_BM-103_2_DSCF0071.jpg,Animals,Animals,0.9439,True
_Field Moacin_BM-103_2_DSCF0084.jpg,Animals,Animals,0.997,True
_Field Moacin_BM-103_2_DSCF0113.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_2_DSCF0123.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-103_2_DSCF0136.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0011.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0024.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0030.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0040.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0041.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0043.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0046.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0053.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-106_1_DSCF0056.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0083.jpg,Animals,Animals,0.9688,True
_Field Moacin_BM-106_1_DSCF0089.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0090.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0094.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0095.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0098.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0100.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0105.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0123.jpg,Animals,Animals,0.9981,True
_Field Moacin_BM-106_1_DSCF0172.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0173.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-106_1_DSCF0191.jpg,Animals,Animals,0.9987,True
_Field Moacin_BM-108_1_DSCF0031.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-108_1_DSCF0038.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-109_1_DSCF0025.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-109_1_DSCF0036.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-109_1_DSCF0038.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0030.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0037.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0041.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0045.jpg,Animals,Animals,0.9735,True
_Field Moacin_BM-110_1_DSCF0062.jpg,Animals,Animals,0.9997,True
_Field Moacin_BM-110_1_DSCF0069.jpg,Animals,Animals,0.9907,True
_Field Moacin_BM-110_1_DSCF0073.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0078.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0082.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0085.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0090.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-110_1_DSCF0100.jpg,Animals,Animals,0.9973,True
_Field Moacin_BM-110_1_DSCF0106.jpg,Animals,Animals,0.9994,True
_Field Moacin_BM-110_1_DSCF0126.jpg,Animals,Animals,0.9969,True
_Field Moacin_BM-110_1_DSCF0127.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-110_1_DSCF0163.jpg,Animals,Animals,0.9901,True
_Field Moacin_BM-110_2_DSCF0011.jpg,Animals,Animals,0.9886,True
_Field Moacin_BM-111_1_DSCF0018.jpg,Animals,Animals,0.9901,True
_Field Moacin_BM-111_1_DSCF0020.jpg,Animals,Animals,0.9994,True
_Field Moacin_BM-111_1_DSCF0066.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-111_1_DSCF0070.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-111_1_DSCF0085.jpg,Animals,Animals,0.9995,True
_Field Moacin_BM-111_1_DSCF0087.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-111_2_DSCF0059.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-113_1_DSCF0027.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-113_1_DSCF0048.jpg,Animals,Animals,0.9992,True
_Field Moacin_BM-113_1_DSCF0052.jpg,Animals,Animals,0.9996,True
_Field Moacin_BM-113_1_DSCF0073.jpg,Animals,Animals,0.9993,True
_Field Moacin_BM-113_1_DSCF0074.jpg,Animals,Animals,0.9987,True
_Field Moacin_BM-113_1_DSCF0078.jpg,Animals,Animals,0.9929,True
_Field Moacin_BM-113_1_DSCF0080.jpg,Animals,Animals,0.9985,True
_Field Moacin_BM-113_1_DSCF0093.jpg,Animals,Animals,0.9784,True
_Field Moacin_BM-113_1_DSCF0094.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-113_1_DSCF0113.jpg,Animals,Animals,0.9979,True
_Field Moacin_BM-113_1_DSCF0130.jpg,Animals,Animals,0.9943,True
_Field Moacin_BM-113_1_DSCF0139.jpg,Animals,Animals,0.9996,True
_Field Moacin_BM-113_1_DSCF0145.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0016.jpg,Animals,Animals,0.9204,True
_Field Moacin_BM-114_1_DSCF0025.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0027.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0035.jpg,Animals,Animals,0.9975,True
_Field Moacin_BM-114_1_DSCF0036.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-114_1_DSCF0045.jpg,Animals,Animals,0.9972,True
_Field Moacin_BM-114_1_DSCF0082.jpg,Animals,Animals,0.9993,True
_Field Moacin_BM-114_1_DSCF0113.jpg,Animals,Animals,0.9817,True
_Field Moacin_BM-114_1_DSCF0127.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0128.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0146.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0172.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0173.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_1_DSCF0197.jpg,Animals,Animals,0.9989,True
_Field Moacin_BM-114_2_DSCF0874.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_2_DSCF0876.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_2_DSCF0883.jpg,Animals,Animals,0.9995,True
_Field Moacin_BM-114_2_DSCF0890.jpg,Animals,Animals,0.9996,True
_Field Moacin_BM-114_2_DSCF0899.jpg,Animals,Animals,0.9989,True
_Field Moacin_BM-114_2_DSCF0904.jpg,Animals,Animals,0.9997,True
_Field Moacin_BM-114_2_DSCF0911.jpg,Animals,Animals,0.9939,True
_Field Moacin_BM-114_2_DSCF0916.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-114_2_DSCF0917.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0007.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0010.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0013.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0018.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0027.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0031.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0036.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0037.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-117_1_DSCF0043.jpg,Animals,Animals,0.9104,True
_Field Moacin_BM-117_1_DSCF0045.jpg,Animals,Animals,0.9963,True
_Field Moacin_BM-117_1_DSCF0067.jpg,Animals,Animals,0.9975,True
_Field Moacin_BM-117_1_DSCF0077.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-117_1_DSCF0082.jpg,Animals,Animals,0.9966,True
_Field Moacin_BM-117_1_DSCF0096.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-173_1_DSCF0011.jpg,Animals,Animals,0.9542,True
_Field Moacin_BM-173_1_DSCF0021.jpg,Animals,Animals,0.9944,True
_Field Moacin_BM-173_1_DSCF0022.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0023.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0027.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0031.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0039.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0065.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0068.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-173_1_DSCF0088.jpg,Animals,Animals,0.9999,True
_Field Moacin_BM-173_1_DSCF0105.jpg,Animals,Animals,0.9968,True
_Field Moacin_BM-173_1_DSCF0139.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0148.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0151.jpg,Animals,Animals,0.9942,True
_Field Moacin_BM-173_1_DSCF0166.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0224.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0237.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0250.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0254.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0257.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0258.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0262.jpg,Animals,Animals,0.9969,True
_Field Moacin_BM-173_1_DSCF0265.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0270.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0274.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0280.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0282.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0292.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-173_1_DSCF0295.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-209_1_DSCF0010.jpg,Animals,Animals,0.928,True
_Field Moacin_BM-209_1_DSCF0012.jpg,Animals,Animals,1.0,True
_Field Moacin_BM-209_1_DSCF0013.jpg,Animals,Animals,0.9996,True
_Field Moacin_BM-209_1_DSCF0023.jpg,Animals,Animals,0.989,True
_Field Moacin_BM-209_1_DSCF0024.jpg,Animals,Animals,0.9624,True
_Field Nossa S. Salete 1_BM-039_1_DSCF0024.jpg,Animals,Animals,0.6845,True
_Field Nossa S. Salete 1_BM-039_1_DSCF0053.jpg,Animals,Animals,1.0,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0029.jpg,Animals,Animals,0.9998,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0030.jpg,Animals,Animals,0.9905,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0031.jpg,Animals,Animals,1.0,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0041.jpg,Animals,Animals,1.0,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0055.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0028.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0042.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0084.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0089.jpg,Animals,Animals,0.9984,True
_Field Ouro Branco 1_BM-001_1_DSCF0094.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0102.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-001_1_DSCF0110.jpg,Animals,Animals,0.9996,True
_Field Ouro Branco 1_BM-014_1_DSCF0032.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0033.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0053.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0062.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0066.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0069.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0073.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-014_1_DSCF0076.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-016_1_DSCF0014.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 1_BM-016_1_DSCF0023.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-016_1_DSCF0026.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-034_1_DSCF0019.jpg,Animals,Animals,0.9969,True
_Field Ouro Branco 1_BM-034_1_DSCF0066.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-034_1_DSCF0067.jpg,Animals,Animals,0.9995,True
_Field Ouro Branco 1_BM-034_1_DSCF0073.jpg,Animals,Animals,0.9953,True
_Field Ouro Branco 1_BM-034_1_DSCF0081.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-258_1_DSCF0023.jpg,Animals,Animals,0.9832,True
_Field Ouro Branco 1_BM-258_1_DSCF0057.jpg,Animals,Animals,0.9986,True
_Field Ouro Branco 1_BM-258_1_DSCF0065.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 1_BM-258_1_DSCF0066.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 2_BM-129_1_DSCF0053.jpg,Animals,Animals,0.9215,True
_Field Ouro Branco 2_BM-129_1_DSCF0054.jpg,Animals,Animals,0.8666,True
_Field Ouro Branco 2_BM-129_1_DSCF0058.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-101_1_DSCF0004.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-101_1_DSCF0009.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-101_1_DSCF0010.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-148_1_DSCF0101.jpg,Animals,Animals,0.9198,True
_Field Ouro Branco 3_BM-148_1_DSCF0102.jpg,Animals,Animals,0.9714,True
_Field Ouro Branco 3_BM-148_1_DSCF0111.jpg,Animals,Animals,0.9707,True
_Field Ouro Branco 3_BM-149_1_DSCF0018.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-149_1_DSCF0031.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 3_BM-149_1_DSCF0109.jpg,Animals,Animals,0.9948,True
_Field Ouro Branco 3_BM-152_1_DSCF0050.jpg,Animals,Animals,0.7226,True
_Field Ouro Branco 3_BM-152_1_DSCF0089.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-154_1_DSCF0043.jpg,Animals,Animals,0.9935,True
_Field Ouro Branco 3_BM-155_1_DSCF0008.jpg,Animals,Animals,0.9212,True
_Field Ouro Branco 3_BM-155_2_DSCF0045.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0046.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0047.jpg,Animals,Animals,0.9988,True
_Field Ouro Branco 3_BM-155_2_DSCF0057.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0062.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0069.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0072.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0075.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0080.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0087.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0094.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0114.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0118.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0122.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0133.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0142.jpg,Animals,Animals,0.9939,True
_Field Ouro Branco 3_BM-155_2_DSCF0168.jpg,Animals,Empty,0.479,False
_Field Ouro Branco 3_BM-155_2_DSCF0172.jpg,Animals,Animals,0.999,True
_Field Ouro Branco 3_BM-155_2_DSCF0176.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 3_BM-155_2_DSCF0178.jpg,Animals,Animals,0.9944,True
_Field Ouro Branco 3_BM-155_2_DSCF0185.jpg,Animals,Animals,0.9999,True
_Field Ouro Branco 3_BM-155_2_DSCF0186.jpg,Animals,Animals,0.9988,True
_Field Ouro Branco 3_BM-155_2_DSCF0187.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0188.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0190.jpg,Animals,Animals,0.9925,True
_Field Ouro Branco 3_BM-155_2_DSCF0198.jpg,Animals,Animals,0.8601,True
_Field Ouro Branco 3_BM-155_2_DSCF0199.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0205.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 3_BM-155_2_DSCF0209.jpg,Animals,Animals,0.9973,True
_Field Ouro Branco 3_BM-155_2_DSCF0211.jpg,Animals,Animals,0.9921,True
_Field Ouro Branco 3_BM-155_2_DSCF0213.jpg,Animals,Animals,0.9474,True
_Field Ouro Branco 3_BM-155_2_DSCF0219.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0220.jpg,Animals,Animals,0.942,True
_Field Ouro Branco 3_BM-155_2_DSCF0230.jpg,Animals,Animals,0.9274,True
_Field Ouro Branco 3_BM-155_2_DSCF0257.jpg,Animals,Animals,0.9999,True
_Field Ouro Branco 3_BM-155_2_DSCF0261.jpg,Animals,Animals,0.8433,True
_Field Ouro Branco 3_BM-155_2_DSCF0264.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0270.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0271.jpg,Animals,Animals,0.9962,True
_Field Ouro Branco 3_BM-155_2_DSCF0283.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0316.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-155_2_DSCF0325.jpg,Animals,Animals,0.9741,True
_Field Ouro Branco 3_BM-155_2_DSCF0327.jpg,Animals,Animals,0.7835,True
_Field Ouro Branco 3_BM-155_2_DSCF0330.jpg,Animals,Animals,0.9986,True
_Field Ouro Branco 3_BM-155_2_DSCF0331.jpg,Animals,Animals,0.9908,True
_Field Ouro Branco 3_BM-155_2_DSCF0336.jpg,Animals,Animals,0.9983,True
_Field Ouro Branco 3_BM-155_2_DSCF0337.jpg,Animals,Animals,0.9167,True
_Field Ouro Branco 3_BM-155_2_DSCF0342.jpg,Animals,Animals,0.9992,True
_Field Ouro Branco 3_BM-156_1_DSCF0006.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-156_1_DSCF0026.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-156_1_DSCF0094.jpg,Animals,Animals,0.9244,True
_Field Ouro Branco 3_BM-156_1_DSCF0095.jpg,Animals,Animals,0.9739,True
_Field Ouro Branco 3_BM-156_1_DSCF0100.jpg,Animals,Animals,0.8168,True
_Field Ouro Branco 3_BM-161_1_DSCF0018.jpg,Animals,Animals,0.6074,True
_Field Ouro Branco 3_BM-161_1_DSCF0027.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_1_DSCF0031.jpg,Animals,Animals,0.9933,True
_Field Ouro Branco 3_BM-161_1_DSCF0032.jpg,Animals,Animals,0.9999,True
_Field Ouro Branco 3_BM-161_1_DSCF0035.jpg,Animals,Animals,0.9978,True
_Field Ouro Branco 3_BM-161_1_DSCF0038.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0019.jpg,Animals,Animals,0.9992,True
_Field Ouro Branco 3_BM-161_2_DSCF0036.jpg,Animals,Animals,0.9898,True
_Field Ouro Branco 3_BM-161_2_DSCF0046.jpg,Animals,Animals,0.9993,True
_Field Ouro Branco 3_BM-161_2_DSCF0050.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0055.jpg,Animals,Animals,0.8543,True
_Field Ouro Branco 3_BM-161_2_DSCF0068.jpg,Animals,Animals,0.9942,True
_Field Ouro Branco 3_BM-161_2_DSCF0072.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0078.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0093.jpg,Animals,Animals,0.9993,True
_Field Ouro Branco 3_BM-161_2_DSCF0102.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0122.jpg,Animals,Animals,0.9999,True
_Field Ouro Branco 3_BM-161_2_DSCF0124.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0127.jpg,Animals,Animals,0.9988,True
_Field Ouro Branco 3_BM-161_2_DSCF0129.jpg,Animals,Animals,0.9995,True
_Field Ouro Branco 3_BM-161_2_DSCF0146.jpg,Animals,Animals,1.0,True
_Field Ouro Branco 3_BM-161_2_DSCF0148.jpg,Animals,Animals,0.9997,True
_Field Ouro Branco 3_BM-161_2_DSCF0157.jpg,Animals,Animals,0.9759,True
