Image,TrueClass,PredictedClass,Confidence,Correct
_Field Lina 09_BM-253_1_DSCF2717.jpg,Animals,Animals,0.9546,True
_Field Lina 09_BM-253_1_DSCF2746.jpg,Animals,Animals,0.9656,True
_Field Lina 09_BM-253_1_DSCF2747.jpg,Animals,Animals,0.9393,True
_Field Lina 09_BM-253_1_DSCF2755.jpg,Animals,Animals,0.9542,True
_Field Lina 09_BM-253_1_DSCF2763.jpg,Animals,Animals,0.9474,True
_Field Lina 09_BM-253_1_DSCF2779.jpg,Animals,Animals,0.8648,True
_Field Lina 09_BM-253_1_DSCF2804.jpg,Animals,Animals,0.9074,True
_Field Lina 09_BM-253_1_DSCF2807.jpg,Animals,Animals,0.9295,True
_Field Lina 09_BM-253_1_DSCF2811.jpg,Animals,Animals,0.9306,True
_Field Lina 09_BM-253_1_DSCF2820.jpg,Animals,Animals,0.9334,True
_Field Lina 09_BM-253_1_DSCF2845.jpg,Animals,Animals,0.9272,True
_Field Lina 09_BM-253_1_DSCF2852.jpg,Animals,Animals,0.9595,True
_Field Lina 09_BM-253_1_DSCF2867.jpg,Animals,Animals,0.9401,True
_Field Lina 09_BM-253_1_DSCF2899.jpg,Animals,Animals,0.9116,True
_Field Lina 09_BM-253_1_DSCF2931.jpg,Animals,Animals,0.9245,True
_Field Lina 09_BM-253_1_DSCF2932.jpg,Animals,Animals,0.8288,True
_Field Lina 09_BM-253_1_DSCF2937.jpg,Animals,Animals,0.814,True
_Field Lina 09_BM-253_1_DSCF2943.jpg,Animals,Animals,0.8504,True
_Field Lina 09_BM-253_1_DSCF2954.jpg,Animals,Animals,0.8776,True
_Field Lina 09_BM-253_1_DSCF2957.jpg,Animals,Animals,0.572,True
_Field Lina 09_BM-253_1_DSCF2971.jpg,Animals,Animals,0.9141,True
_Field Lina 09_BM-253_1_DSCF2974.jpg,Animals,Animals,0.8923,True
_Field Lina 09_BM-253_1_DSCF2995.jpg,Animals,Animals,0.725,True
_Field Lina 09_BM-253_1_DSCF3000.jpg,Animals,Animals,0.9209,True
_Field Lina 09_BM-253_1_DSCF3034.jpg,Animals,Animals,0.9408,True
_Field Lina 09_BM-253_1_DSCF3037.jpg,Animals,Animals,0.9177,True
_Field Lina 09_BM-253_1_DSCF3039.jpg,Animals,Animals,0.9456,True
_Field Lina 09_BM-253_1_DSCF3056.jpg,Animals,Animals,0.9513,True
_Field Lina 09_BM-253_1_DSCF3068.jpg,Animals,Animals,0.9497,True
_Field Lina 09_BM-253_1_DSCF3083.jpg,Animals,Animals,0.4869,True
_Field Lina 09_BM-253_1_DSCF3092.jpg,Animals,Animals,0.5822,True
_Field Lina 09_BM-253_1_DSCF3097.jpg,Animals,Animals,0.5738,True
_Field Lina 09_BM-253_1_DSCF3104.jpg,Animals,Animals,0.8908,True
_Field Lina 09_BM-253_1_DSCF4296.jpg,Animals,Animals,0.8728,True
_Field Lina 09_BM-253_1_DSCF4332.jpg,Animals,Animals,0.8707,True
_Field Lina 09_BM-253_1_DSCF4339.jpg,Animals,Animals,0.9671,True
_Field Lina 09_BM-253_1_DSCF4348.jpg,Animals,Animals,0.9682,True
_Field Lina 09_BM-253_1_DSCF4358.jpg,Animals,Animals,0.9786,True
_Field Lina 09_BM-253_1_DSCF4359.jpg,Animals,Animals,0.9804,True
_Field Lina 09_BM-253_1_DSCF4379.jpg,Animals,Animals,0.9851,True
_Field Lina 09_BM-253_1_DSCF4404.jpg,Animals,Animals,0.91,True
_Field Lina 09_BM-253_1_DSCF4451.jpg,Animals,Animals,0.8991,True
_Field Lina 09_BM-253_1_DSCF4455.jpg,Animals,Animals,0.9886,True
_Field Lina 09_BM-253_1_DSCF4474.jpg,Animals,Animals,0.98,True
_Field Lina 09_BM-253_1_DSCF4497.jpg,Animals,Animals,0.7207,True
_Field Lina 09_BM-253_1_DSCF4511.jpg,Animals,Animals,0.7168,True
_Field Lina 09_BM-253_1_DSCF4515.jpg,Animals,Animals,0.8105,True
_Field Lina 09_BM-253_1_DSCF4525.jpg,Animals,Animals,0.9232,True
_Field Lina 09_BM-253_1_DSCF4533.jpg,Animals,Animals,0.875,True
_Field Lina 09_BM-253_1_DSCF4547.jpg,Animals,Animals,0.7084,True
_Field Lina 09_BM-253_1_DSCF4562.jpg,Animals,Animals,0.7727,True
_Field Moacin_BM-103_1_DSCF0011.jpg,Animals,Animals,0.9964,True
_Field Moacin_BM-103_1_DSCF0041.jpg,Animals,Animals,0.9926,True
_Field Moacin_BM-103_1_DSCF0047.jpg,Animals,Animals,0.9949,True
_Field Moacin_BM-103_1_DSCF0069.jpg,Animals,Animals,0.9904,True
_Field Moacin_BM-103_1_DSCF0074.jpg,Animals,Animals,0.9951,True
_Field Moacin_BM-103_1_DSCF0088.jpg,Animals,Animals,0.9982,True
_Field Moacin_BM-103_1_DSCF0096.jpg,Animals,Animals,0.9995,True
_Field Moacin_BM-103_1_DSCF0126.jpg,Animals,Animals,0.9973,True
_Field Moacin_BM-103_1_DSCF0147.jpg,Animals,Animals,0.9932,True
_Field Moacin_BM-103_1_DSCF0157.jpg,Animals,Animals,0.9053,True
_Field Moacin_BM-103_2_DSCF0030.jpg,Animals,Animals,0.6403,True
_Field Moacin_BM-103_2_DSCF0033.jpg,Animals,Animals,0.8015,True
_Field Moacin_BM-103_2_DSCF0035.jpg,Animals,Animals,0.9688,True
_Field Moacin_BM-103_2_DSCF0052.jpg,Animals,Animals,0.9083,True
_Field Moacin_BM-103_2_DSCF0055.jpg,Animals,Animals,0.9968,True
_Field Moacin_BM-103_2_DSCF0070.jpg,Animals,Animals,0.6602,True
_Field Moacin_BM-103_2_DSCF0071.jpg,Animals,Animals,0.6638,True
_Field Moacin_BM-103_2_DSCF0084.jpg,Animals,Animals,0.9379,True
_Field Moacin_BM-103_2_DSCF0113.jpg,Animals,Animals,0.9988,True
_Field Moacin_BM-103_2_DSCF0123.jpg,Animals,Animals,0.996,True
_Field Moacin_BM-103_2_DSCF0136.jpg,Animals,Animals,0.994,True
_Field Moacin_BM-106_1_DSCF0011.jpg,Animals,Animals,0.9997,True
_Field Moacin_BM-106_1_DSCF0024.jpg,Animals,Animals,0.9808,True
_Field Moacin_BM-106_1_DSCF0030.jpg,Animals,Animals,0.9997,True
_Field Moacin_BM-106_1_DSCF0040.jpg,Animals,Animals,0.9986,True
_Field Moacin_BM-106_1_DSCF0041.jpg,Animals,Animals,0.9983,True
_Field Moacin_BM-106_1_DSCF0043.jpg,Animals,Animals,0.9471,True
_Field Moacin_BM-106_1_DSCF0046.jpg,Animals,Animals,0.9881,True
_Field Moacin_BM-106_1_DSCF0053.jpg,Animals,Animals,0.9881,True
_Field Moacin_BM-106_1_DSCF0056.jpg,Animals,Animals,0.928,True
_Field Moacin_BM-106_1_DSCF0083.jpg,Animals,Animals,0.8499,True
_Field Moacin_BM-106_1_DSCF0089.jpg,Animals,Animals,0.9674,True
_Field Moacin_BM-106_1_DSCF0090.jpg,Animals,Animals,0.8567,True
_Field Moacin_BM-106_1_DSCF0094.jpg,Animals,Animals,0.6366,True
_Field Moacin_BM-106_1_DSCF0095.jpg,Animals,Animals,0.8378,True
_Field Moacin_BM-106_1_DSCF0098.jpg,Animals,Animals,0.9976,True
_Field Moacin_BM-106_1_DSCF0100.jpg,Animals,Animals,0.9995,True
_Field Moacin_BM-106_1_DSCF0105.jpg,Animals,Animals,0.9982,True
_Field Moacin_BM-106_1_DSCF0123.jpg,Animals,Animals,0.9879,True
_Field Moacin_BM-106_1_DSCF0172.jpg,Animals,Animals,0.9985,True
_Field Moacin_BM-106_1_DSCF0173.jpg,Animals,Animals,0.9905,True
_Field Moacin_BM-106_1_DSCF0191.jpg,Animals,Animals,0.5562,True
_Field Moacin_BM-108_1_DSCF0031.jpg,Animals,Animals,0.9974,True
_Field Moacin_BM-108_1_DSCF0038.jpg,Animals,Animals,0.9988,True
_Field Moacin_BM-109_1_DSCF0025.jpg,Animals,Animals,0.8509,True
_Field Moacin_BM-109_1_DSCF0036.jpg,Animals,Animals,0.9703,True
_Field Moacin_BM-109_1_DSCF0038.jpg,Animals,Animals,0.9806,True
_Field Moacin_BM-110_1_DSCF0030.jpg,Animals,Animals,0.9928,True
_Field Moacin_BM-110_1_DSCF0037.jpg,Animals,Animals,0.7787,True
_Field Moacin_BM-110_1_DSCF0041.jpg,Animals,Animals,0.8582,True
_Field Moacin_BM-110_1_DSCF0045.jpg,Animals,Insects,0.4788,False
_Field Moacin_BM-110_1_DSCF0062.jpg,Animals,Animals,0.993,True
_Field Moacin_BM-110_1_DSCF0069.jpg,Animals,Animals,0.7452,True
_Field Moacin_BM-110_1_DSCF0073.jpg,Animals,Animals,0.664,True
_Field Moacin_BM-110_1_DSCF0078.jpg,Animals,Animals,0.893,True
_Field Moacin_BM-110_1_DSCF0082.jpg,Animals,Animals,0.609,True
_Field Moacin_BM-110_1_DSCF0085.jpg,Animals,Animals,0.917,True
_Field Moacin_BM-110_1_DSCF0090.jpg,Animals,Animals,0.9248,True
_Field Moacin_BM-110_1_DSCF0100.jpg,Animals,Animals,0.8518,True
_Field Moacin_BM-110_1_DSCF0106.jpg,Animals,Animals,0.94,True
_Field Moacin_BM-110_1_DSCF0126.jpg,Animals,Animals,0.736,True
_Field Moacin_BM-110_1_DSCF0127.jpg,Animals,Animals,0.9547,True
_Field Moacin_BM-110_1_DSCF0163.jpg,Animals,Animals,0.9412,True
_Field Moacin_BM-110_2_DSCF0011.jpg,Animals,Animals,0.996,True
_Field Moacin_BM-111_1_DSCF0018.jpg,Animals,Animals,0.4384,True
_Field Moacin_BM-111_1_DSCF0020.jpg,Animals,Animals,0.9523,True
_Field Moacin_BM-111_1_DSCF0066.jpg,Animals,Animals,0.9985,True
_Field Moacin_BM-111_1_DSCF0070.jpg,Animals,Animals,0.8438,True
_Field Moacin_BM-111_1_DSCF0085.jpg,Animals,Animals,0.9921,True
_Field Moacin_BM-111_1_DSCF0087.jpg,Animals,Animals,0.9968,True
_Field Moacin_BM-111_2_DSCF0059.jpg,Animals,Animals,0.4996,True
_Field Moacin_BM-113_1_DSCF0027.jpg,Animals,Animals,0.9181,True
_Field Moacin_BM-113_1_DSCF0048.jpg,Animals,Animals,0.9808,True
_Field Moacin_BM-113_1_DSCF0052.jpg,Animals,Animals,0.9846,True
_Field Moacin_BM-113_1_DSCF0073.jpg,Animals,Animals,0.98,True
_Field Moacin_BM-113_1_DSCF0074.jpg,Animals,Animals,0.9877,True
_Field Moacin_BM-113_1_DSCF0078.jpg,Animals,Animals,0.9708,True
_Field Moacin_BM-113_1_DSCF0080.jpg,Animals,Animals,0.9364,True
_Field Moacin_BM-113_1_DSCF0093.jpg,Animals,Animals,0.8888,True
_Field Moacin_BM-113_1_DSCF0094.jpg,Animals,Animals,0.913,True
_Field Moacin_BM-113_1_DSCF0113.jpg,Animals,Animals,0.9985,True
_Field Moacin_BM-113_1_DSCF0130.jpg,Animals,Animals,0.9652,True
_Field Moacin_BM-113_1_DSCF0139.jpg,Animals,Animals,0.9808,True
_Field Moacin_BM-113_1_DSCF0145.jpg,Animals,Animals,0.9577,True
_Field Moacin_BM-114_1_DSCF0016.jpg,Animals,Animals,0.8554,True
_Field Moacin_BM-114_1_DSCF0025.jpg,Animals,Insects,0.583,False
_Field Moacin_BM-114_1_DSCF0027.jpg,Animals,Insects,0.657,False
_Field Moacin_BM-114_1_DSCF0035.jpg,Animals,Animals,0.7141,True
_Field Moacin_BM-114_1_DSCF0036.jpg,Animals,Animals,0.9,True
_Field Moacin_BM-114_1_DSCF0045.jpg,Animals,Animals,0.7511,True
_Field Moacin_BM-114_1_DSCF0082.jpg,Animals,Animals,0.6623,True
_Field Moacin_BM-114_1_DSCF0113.jpg,Animals,Insects,0.6192,False
_Field Moacin_BM-114_1_DSCF0127.jpg,Animals,Animals,0.9991,True
_Field Moacin_BM-114_1_DSCF0128.jpg,Animals,Animals,0.9944,True
_Field Moacin_BM-114_1_DSCF0146.jpg,Animals,Animals,0.7352,True
_Field Moacin_BM-114_1_DSCF0172.jpg,Animals,Animals,0.9998,True
_Field Moacin_BM-114_1_DSCF0173.jpg,Animals,Animals,0.9991,True
_Field Moacin_BM-114_1_DSCF0197.jpg,Animals,Animals,0.9983,True
_Field Moacin_BM-114_2_DSCF0874.jpg,Animals,Animals,0.9921,True
_Field Moacin_BM-114_2_DSCF0876.jpg,Animals,Animals,0.9932,True
_Field Moacin_BM-114_2_DSCF0883.jpg,Animals,Animals,0.9805,True
_Field Moacin_BM-114_2_DSCF0890.jpg,Animals,Animals,0.9788,True
_Field Moacin_BM-114_2_DSCF0899.jpg,Animals,Animals,0.99,True
_Field Moacin_BM-114_2_DSCF0904.jpg,Animals,Animals,0.9677,True
_Field Moacin_BM-114_2_DSCF0911.jpg,Animals,Animals,0.7263,True
_Field Moacin_BM-114_2_DSCF0916.jpg,Animals,Animals,0.9922,True
_Field Moacin_BM-114_2_DSCF0917.jpg,Animals,Animals,0.9947,True
_Field Moacin_BM-117_1_DSCF0007.jpg,Animals,Animals,0.9928,True
_Field Moacin_BM-117_1_DSCF0010.jpg,Animals,Animals,0.8636,True
_Field Moacin_BM-117_1_DSCF0013.jpg,Animals,Animals,0.8948,True
_Field Moacin_BM-117_1_DSCF0018.jpg,Animals,Animals,0.9326,True
_Field Moacin_BM-117_1_DSCF0027.jpg,Animals,Animals,0.9106,True
_Field Moacin_BM-117_1_DSCF0031.jpg,Animals,Animals,0.9708,True
_Field Moacin_BM-117_1_DSCF0036.jpg,Animals,Animals,0.9569,True
_Field Moacin_BM-117_1_DSCF0037.jpg,Animals,Animals,0.9958,True
_Field Moacin_BM-117_1_DSCF0043.jpg,Animals,Animals,0.96,True
_Field Moacin_BM-117_1_DSCF0045.jpg,Animals,Animals,0.9892,True
_Field Moacin_BM-117_1_DSCF0067.jpg,Animals,Animals,0.9525,True
_Field Moacin_BM-117_1_DSCF0077.jpg,Animals,Animals,0.9824,True
_Field Moacin_BM-117_1_DSCF0082.jpg,Animals,Animals,0.9901,True
_Field Moacin_BM-117_1_DSCF0096.jpg,Animals,Animals,0.9969,True
_Field Moacin_BM-173_1_DSCF0011.jpg,Animals,Insects,0.6308,False
_Field Moacin_BM-173_1_DSCF0021.jpg,Animals,Animals,0.6469,True
_Field Moacin_BM-173_1_DSCF0022.jpg,Animals,Animals,0.9947,True
_Field Moacin_BM-173_1_DSCF0023.jpg,Animals,Animals,0.9966,True
_Field Moacin_BM-173_1_DSCF0027.jpg,Animals,Animals,0.9887,True
_Field Moacin_BM-173_1_DSCF0031.jpg,Animals,Animals,0.9636,True
_Field Moacin_BM-173_1_DSCF0039.jpg,Animals,Animals,0.9721,True
_Field Moacin_BM-173_1_DSCF0065.jpg,Animals,Animals,0.9978,True
_Field Moacin_BM-173_1_DSCF0068.jpg,Animals,Animals,0.9726,True
_Field Moacin_BM-173_1_DSCF0088.jpg,Animals,Animals,0.9974,True
_Field Moacin_BM-173_1_DSCF0105.jpg,Animals,Animals,0.8995,True
_Field Moacin_BM-173_1_DSCF0139.jpg,Animals,Animals,0.9945,True
_Field Moacin_BM-173_1_DSCF0148.jpg,Animals,Animals,0.9986,True
_Field Moacin_BM-173_1_DSCF0151.jpg,Animals,Animals,0.6795,True
_Field Moacin_BM-173_1_DSCF0166.jpg,Animals,Animals,0.9998,True
_Field Moacin_BM-173_1_DSCF0224.jpg,Animals,Animals,0.9279,True
_Field Moacin_BM-173_1_DSCF0237.jpg,Animals,Animals,0.9924,True
_Field Moacin_BM-173_1_DSCF0250.jpg,Animals,Animals,0.9085,True
_Field Moacin_BM-173_1_DSCF0254.jpg,Animals,Animals,0.9908,True
_Field Moacin_BM-173_1_DSCF0257.jpg,Animals,Animals,0.976,True
_Field Moacin_BM-173_1_DSCF0258.jpg,Animals,Animals,0.9894,True
_Field Moacin_BM-173_1_DSCF0262.jpg,Animals,Animals,0.9303,True
_Field Moacin_BM-173_1_DSCF0265.jpg,Animals,Animals,0.9993,True
_Field Moacin_BM-173_1_DSCF0270.jpg,Animals,Animals,0.6731,True
_Field Moacin_BM-173_1_DSCF0274.jpg,Animals,Animals,0.981,True
_Field Moacin_BM-173_1_DSCF0280.jpg,Animals,Animals,0.9733,True
_Field Moacin_BM-173_1_DSCF0282.jpg,Animals,Animals,0.9972,True
_Field Moacin_BM-173_1_DSCF0292.jpg,Animals,Animals,0.9957,True
_Field Moacin_BM-173_1_DSCF0295.jpg,Animals,Animals,0.9926,True
_Field Moacin_BM-209_1_DSCF0010.jpg,Animals,Animals,0.6755,True
_Field Moacin_BM-209_1_DSCF0012.jpg,Animals,Animals,0.9972,True
_Field Moacin_BM-209_1_DSCF0013.jpg,Animals,Animals,0.939,True
_Field Moacin_BM-209_1_DSCF0023.jpg,Animals,Animals,0.9955,True
_Field Moacin_BM-209_1_DSCF0024.jpg,Animals,Animals,0.9855,True
_Field Nossa S. Salete 1_BM-039_1_DSCF0024.jpg,Animals,Animals,0.9334,True
_Field Nossa S. Salete 1_BM-039_1_DSCF0053.jpg,Animals,Animals,0.9992,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0029.jpg,Animals,Animals,0.971,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0030.jpg,Animals,Animals,0.9917,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0031.jpg,Animals,Animals,0.9908,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0041.jpg,Animals,Animals,0.9903,True
_Field Nossa S. Salete 2_BM-020_1_DSCF0055.jpg,Animals,Animals,0.876,True
_Field Ouro Branco 1_BM-001_1_DSCF0028.jpg,Animals,Animals,0.9974,True
_Field Ouro Branco 1_BM-001_1_DSCF0042.jpg,Animals,Animals,0.989,True
_Field Ouro Branco 1_BM-001_1_DSCF0084.jpg,Animals,Animals,0.9842,True
_Field Ouro Branco 1_BM-001_1_DSCF0089.jpg,Animals,Animals,0.9977,True
_Field Ouro Branco 1_BM-001_1_DSCF0094.jpg,Animals,Animals,0.9972,True
_Field Ouro Branco 1_BM-001_1_DSCF0102.jpg,Animals,Animals,0.9999,True
_Field Ouro Branco 1_BM-001_1_DSCF0110.jpg,Animals,Animals,0.9829,True
_Field Ouro Branco 1_BM-014_1_DSCF0032.jpg,Animals,Animals,0.9911,True
_Field Ouro Branco 1_BM-014_1_DSCF0033.jpg,Animals,Animals,0.9857,True
_Field Ouro Branco 1_BM-014_1_DSCF0053.jpg,Animals,Animals,0.9935,True
_Field Ouro Branco 1_BM-014_1_DSCF0062.jpg,Animals,Animals,0.9901,True
_Field Ouro Branco 1_BM-014_1_DSCF0066.jpg,Animals,Animals,0.9867,True
_Field Ouro Branco 1_BM-014_1_DSCF0069.jpg,Animals,Animals,0.992,True
_Field Ouro Branco 1_BM-014_1_DSCF0073.jpg,Animals,Animals,0.99,True
_Field Ouro Branco 1_BM-014_1_DSCF0076.jpg,Animals,Animals,0.9862,True
_Field Ouro Branco 1_BM-016_1_DSCF0014.jpg,Animals,Animals,0.7655,True
_Field Ouro Branco 1_BM-016_1_DSCF0023.jpg,Animals,Animals,0.8603,True
_Field Ouro Branco 1_BM-016_1_DSCF0026.jpg,Animals,Animals,0.9884,True
_Field Ouro Branco 1_BM-034_1_DSCF0019.jpg,Animals,Animals,0.8474,True
_Field Ouro Branco 1_BM-034_1_DSCF0066.jpg,Animals,Animals,0.9853,True
_Field Ouro Branco 1_BM-034_1_DSCF0067.jpg,Animals,Animals,0.9735,True
_Field Ouro Branco 1_BM-034_1_DSCF0073.jpg,Animals,Animals,0.9295,True
_Field Ouro Branco 1_BM-034_1_DSCF0081.jpg,Animals,Animals,0.9548,True
_Field Ouro Branco 1_BM-258_1_DSCF0023.jpg,Animals,Animals,0.9835,True
_Field Ouro Branco 1_BM-258_1_DSCF0057.jpg,Animals,Animals,0.9596,True
_Field Ouro Branco 1_BM-258_1_DSCF0065.jpg,Animals,Animals,0.9909,True
_Field Ouro Branco 1_BM-258_1_DSCF0066.jpg,Animals,Animals,0.9945,True
_Field Ouro Branco 2_BM-129_1_DSCF0053.jpg,Animals,Empty,0.4324,False
_Field Ouro Branco 2_BM-129_1_DSCF0054.jpg,Animals,Insects,0.4073,False
_Field Ouro Branco 2_BM-129_1_DSCF0058.jpg,Animals,Animals,0.502,True
_Field Ouro Branco 3_BM-101_1_DSCF0004.jpg,Animals,Animals,0.9695,True
_Field Ouro Branco 3_BM-101_1_DSCF0009.jpg,Animals,Animals,0.999,True
_Field Ouro Branco 3_BM-101_1_DSCF0010.jpg,Animals,Animals,0.9945,True
_Field Ouro Branco 3_BM-148_1_DSCF0101.jpg,Animals,Animals,0.7214,True
_Field Ouro Branco 3_BM-148_1_DSCF0102.jpg,Animals,Animals,0.7016,True
_Field Ouro Branco 3_BM-148_1_DSCF0111.jpg,Animals,Animals,0.59,True
_Field Ouro Branco 3_BM-149_1_DSCF0018.jpg,Animals,Animals,0.9302,True
_Field Ouro Branco 3_BM-149_1_DSCF0031.jpg,Animals,Animals,0.9794,True
_Field Ouro Branco 3_BM-149_1_DSCF0109.jpg,Animals,Animals,0.9345,True
_Field Ouro Branco 3_BM-152_1_DSCF0050.jpg,Animals,Insects,0.8815,False
_Field Ouro Branco 3_BM-152_1_DSCF0089.jpg,Animals,Animals,0.9702,True
_Field Ouro Branco 3_BM-154_1_DSCF0043.jpg,Animals,Animals,0.8903,True
_Field Ouro Branco 3_BM-155_1_DSCF0008.jpg,Animals,Animals,0.9734,True
_Field Ouro Branco 3_BM-155_2_DSCF0045.jpg,Animals,Animals,0.9888,True
_Field Ouro Branco 3_BM-155_2_DSCF0046.jpg,Animals,Animals,0.9989,True
_Field Ouro Branco 3_BM-155_2_DSCF0047.jpg,Animals,Animals,0.9988,True
_Field Ouro Branco 3_BM-155_2_DSCF0057.jpg,Animals,Animals,0.9854,True
_Field Ouro Branco 3_BM-155_2_DSCF0062.jpg,Animals,Animals,0.9909,True
_Field Ouro Branco 3_BM-155_2_DSCF0069.jpg,Animals,Animals,0.9975,True
_Field Ouro Branco 3_BM-155_2_DSCF0072.jpg,Animals,Animals,0.9942,True
_Field Ouro Branco 3_BM-155_2_DSCF0075.jpg,Animals,Animals,0.9994,True
_Field Ouro Branco 3_BM-155_2_DSCF0080.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 3_BM-155_2_DSCF0087.jpg,Animals,Animals,0.9998,True
_Field Ouro Branco 3_BM-155_2_DSCF0094.jpg,Animals,Animals,0.9981,True
_Field Ouro Branco 3_BM-155_2_DSCF0114.jpg,Animals,Animals,0.9959,True
_Field Ouro Branco 3_BM-155_2_DSCF0118.jpg,Animals,Animals,0.9574,True
_Field Ouro Branco 3_BM-155_2_DSCF0122.jpg,Animals,Animals,0.9869,True
_Field Ouro Branco 3_BM-155_2_DSCF0133.jpg,Animals,Animals,0.9952,True
_Field Ouro Branco 3_BM-155_2_DSCF0142.jpg,Animals,Animals,0.9711,True
_Field Ouro Branco 3_BM-155_2_DSCF0168.jpg,Animals,Animals,0.4109,True
_Field Ouro Branco 3_BM-155_2_DSCF0172.jpg,Animals,Animals,0.5013,True
_Field Ouro Branco 3_BM-155_2_DSCF0176.jpg,Animals,Animals,0.8652,True
_Field Ouro Branco 3_BM-155_2_DSCF0178.jpg,Animals,Animals,0.8451,True
_Field Ouro Branco 3_BM-155_2_DSCF0185.jpg,Animals,Animals,0.6756,True
_Field Ouro Branco 3_BM-155_2_DSCF0186.jpg,Animals,Animals,0.7967,True
_Field Ouro Branco 3_BM-155_2_DSCF0187.jpg,Animals,Animals,0.9414,True
_Field Ouro Branco 3_BM-155_2_DSCF0188.jpg,Animals,Animals,0.8664,True
_Field Ouro Branco 3_BM-155_2_DSCF0190.jpg,Animals,Animals,0.8813,True
_Field Ouro Branco 3_BM-155_2_DSCF0198.jpg,Animals,Insects,0.525,False
_Field Ouro Branco 3_BM-155_2_DSCF0199.jpg,Animals,Animals,0.8525,True
_Field Ouro Branco 3_BM-155_2_DSCF0205.jpg,Animals,Animals,0.8596,True
_Field Ouro Branco 3_BM-155_2_DSCF0209.jpg,Animals,Animals,0.811,True
_Field Ouro Branco 3_BM-155_2_DSCF0211.jpg,Animals,Animals,0.7975,True
_Field Ouro Branco 3_BM-155_2_DSCF0213.jpg,Animals,Animals,0.734,True
_Field Ouro Branco 3_BM-155_2_DSCF0219.jpg,Animals,Animals,0.8089,True
_Field Ouro Branco 3_BM-155_2_DSCF0220.jpg,Animals,Animals,0.7296,True
_Field Ouro Branco 3_BM-155_2_DSCF0230.jpg,Animals,Animals,0.4605,True
_Field Ouro Branco 3_BM-155_2_DSCF0257.jpg,Animals,Animals,0.8399,True
_Field Ouro Branco 3_BM-155_2_DSCF0261.jpg,Animals,Animals,0.9246,True
_Field Ouro Branco 3_BM-155_2_DSCF0264.jpg,Animals,Animals,0.9781,True
_Field Ouro Branco 3_BM-155_2_DSCF0270.jpg,Animals,Animals,0.9974,True
_Field Ouro Branco 3_BM-155_2_DSCF0271.jpg,Animals,Animals,0.9664,True
_Field Ouro Branco 3_BM-155_2_DSCF0283.jpg,Animals,Animals,0.986,True
_Field Ouro Branco 3_BM-155_2_DSCF0316.jpg,Animals,Animals,0.8397,True
_Field Ouro Branco 3_BM-155_2_DSCF0325.jpg,Animals,Animals,0.8291,True
_Field Ouro Branco 3_BM-155_2_DSCF0327.jpg,Animals,Animals,0.6734,True
_Field Ouro Branco 3_BM-155_2_DSCF0330.jpg,Animals,Animals,0.7967,True
_Field Ouro Branco 3_BM-155_2_DSCF0331.jpg,Animals,Animals,0.6924,True
_Field Ouro Branco 3_BM-155_2_DSCF0336.jpg,Animals,Animals,0.8286,True
_Field Ouro Branco 3_BM-155_2_DSCF0337.jpg,Animals,Animals,0.8625,True
_Field Ouro Branco 3_BM-155_2_DSCF0342.jpg,Animals,Animals,0.9775,True
_Field Ouro Branco 3_BM-156_1_DSCF0006.jpg,Animals,Animals,0.9827,True
_Field Ouro Branco 3_BM-156_1_DSCF0026.jpg,Animals,Animals,0.6115,True
_Field Ouro Branco 3_BM-156_1_DSCF0094.jpg,Animals,Animals,0.981,True
_Field Ouro Branco 3_BM-156_1_DSCF0095.jpg,Animals,Animals,0.9726,True
_Field Ouro Branco 3_BM-156_1_DSCF0100.jpg,Animals,Animals,0.9187,True
_Field Ouro Branco 3_BM-161_1_DSCF0018.jpg,Animals,Animals,0.5606,True
_Field Ouro Branco 3_BM-161_1_DSCF0027.jpg,Animals,Animals,0.9964,True
_Field Ouro Branco 3_BM-161_1_DSCF0031.jpg,Animals,Animals,0.9896,True
_Field Ouro Branco 3_BM-161_1_DSCF0032.jpg,Animals,Animals,0.9771,True
_Field Ouro Branco 3_BM-161_1_DSCF0035.jpg,Animals,Animals,0.9873,True
_Field Ouro Branco 3_BM-161_1_DSCF0038.jpg,Animals,Animals,0.9924,True
_Field Ouro Branco 3_BM-161_2_DSCF0019.jpg,Animals,Animals,0.992,True
_Field Ouro Branco 3_BM-161_2_DSCF0036.jpg,Animals,Animals,0.9697,True
_Field Ouro Branco 3_BM-161_2_DSCF0046.jpg,Animals,Animals,0.9877,True
_Field Ouro Branco 3_BM-161_2_DSCF0050.jpg,Animals,Animals,0.991,True
_Field Ouro Branco 3_BM-161_2_DSCF0055.jpg,Animals,Animals,0.8093,True
_Field Ouro Branco 3_BM-161_2_DSCF0068.jpg,Animals,Animals,0.9153,True
_Field Ouro Branco 3_BM-161_2_DSCF0072.jpg,Animals,Animals,0.9971,True
_Field Ouro Branco 3_BM-161_2_DSCF0078.jpg,Animals,Animals,0.997,True
_Field Ouro Branco 3_BM-161_2_DSCF0093.jpg,Animals,Animals,0.9942,True
_Field Ouro Branco 3_BM-161_2_DSCF0102.jpg,Animals,Animals,0.9967,True
